Wed Jul 29 17:40:03 +0000 2015,"RT @CBCNews: UPDATED: #NASA finds planet #Kepler 452-b, the ""closest twin to Earth"" found so far http://t.co/dhXsRKqdYi http://t.co/ICSbLay…",494,0
Wed Jul 29 17:36:39 +0000 2015,"RT @BBCBreaking: Another 500 possible planets discovered by #Kepler telescope, Nasa says http://t.co/WOjEpBY730 http://t.co/mdF5qiuOfy",1539,0
Wed Jul 29 17:17:46 +0000 2015,RT @scientistjadams: So much potential out there. I guess I better invent #WarpDrive http://t.co/p3gDwm9KTE #Kepler #NASA #space #science h…,17,0
Wed Jul 29 16:54:22 +0000 2015,"RT @MortalMan__: What Keplar bitches look like? RT @CBCNews #NASA finds planet #Kepler 452-b, the ""closest twin to Earth"" found so far http…",107,0
Wed Jul 29 16:45:41 +0000 2015,"RT @MortalMan__: What Keplar bitches look like? RT @CBCNews #NASA finds planet #Kepler 452-b, the ""closest twin to Earth"" found so far http…",107,0
Wed Jul 29 16:45:01 +0000 2015,"RT @MortalMan__: What Keplar bitches look like? RT @CBCNews #NASA finds planet #Kepler 452-b, the ""closest twin to Earth"" found so far http…",107,0
Wed Jul 29 16:29:36 +0000 2015,No wonder Robert Griffin Jr's ego is being desingnated #Kepler III #NFL  https://t.co/Dt8EVjM0pn,0,0
Wed Jul 29 16:26:33 +0000 2015,"RT @AstroBioProf: ""High Precision Photometry for [#Kepler]2 Campaign 1"" #exoplanets See http://t.co/8rPecFhNrJ",1,0
Wed Jul 29 16:20:02 +0000 2015,#vegetarian #StephenHawking #maths #ympäristö #kepler #alien We all need to stop eating meat | via @Telegraph http://t.co/R0DdMcUow2,0,1
Wed Jul 29 16:19:54 +0000 2015,"""High Precision Photometry for [#Kepler]2 Campaign 1"" #exoplanets See http://t.co/8rPecFhNrJ",1,0
Wed Jul 29 16:15:05 +0000 2015,"RT @LehighU: “We’re getting closer and closer to a true Earth analog,” says Professor Joshua Pepper on #Kepler-452b http://t.co/0KpMul49ar …",5,0
Wed Jul 29 16:03:18 +0000 2015,Cetting close #kepler #nasa #earth 🌏 http://t.co/ryE277IKR3,0,0
Wed Jul 29 15:58:51 +0000 2015,RT @UChicagoPSD: RT @BBCBreaking: 500 possible planets discovered by #Kepler telescope http://t.co/1xNVwSt4VF http://t.co/xFhOQoZ2s6 http:/…,1,0
Wed Jul 29 15:43:25 +0000 2015,RT @mattsfulkerson: Newly discovered #Exoplanets like Kepler-452b could have implications for research: @utarlington via @UTAShorthorn #Kep…,2,0
Wed Jul 29 15:34:23 +0000 2015,RT @mattsfulkerson: Newly discovered #Exoplanets like Kepler-452b could have implications for research: @utarlington via @UTAShorthorn #Kep…,2,0
Wed Jul 29 15:19:50 +0000 2015,Kepler-452b: Space Telescope Discovers Most Earth-Like Exoplanet To Date http://t.co/SvPQqJBQG9 #Aliens #Kepler,0,0
Wed Jul 29 15:19:01 +0000 2015,Newly discovered #Exoplanets like Kepler-452b could have implications for research: @utarlington via @UTAShorthorn #Kepler #kepler452,2,1
Wed Jul 29 15:16:02 +0000 2015,RT @BBCBreaking: A world sharing many characteristics with Earth is found by #Kepler telescope http://t.co/LsLFgv1NJX http://t.co/yAe2Cq5QfJ,3079,0
Wed Jul 29 14:56:59 +0000 2015,"See how ""close"" #Kepler-452b is to earth although he's 1400 light years away - just a few mio years of travel #Nasa https://t.co/gxapK0mo68",0,0
Wed Jul 29 14:38:21 +0000 2015,I'm moving to #Kepler-452B 😂,0,0
Wed Jul 29 14:10:32 +0000 2015,RT @ObservingSpace: Kepler-452b has spent 6 billion years in the habitable zone of its star; longer than Earth... #kepler #exoplanet http:/…,111,0
Wed Jul 29 14:10:29 +0000 2015,RT @BBCBreaking: A world sharing many characteristics with Earth is found by #Kepler telescope http://t.co/LsLFgv1NJX http://t.co/yAe2Cq5QfJ,3079,0
Wed Jul 29 14:10:27 +0000 2015,"RT @BBCBreaking: Another 500 possible planets discovered by #Kepler telescope, Nasa says http://t.co/WOjEpBY730 http://t.co/mdF5qiuOfy",1539,0
Wed Jul 29 14:05:34 +0000 2015,"How does #Kepler search for planets, &amp; what other worlds have been found?http://t.co/Drx6bJZgQ8 via @sciam http://t.co/CFEJgLasXa",0,0
Wed Jul 29 13:41:40 +0000 2015,"RT @WakeyWakey: ""We see solar systems... um... like crazy..."" -Nasa Spokesperson.

THIS IS SUCH GOOD ENTERTAINMENT. 

#Kepler #science #Ner…",3,0
Wed Jul 29 12:56:35 +0000 2015,RT @evepaludan: #Kepler-452b creates excitement among space enthusiasts http://t.co/bV4x9yPQut,5,0
Wed Jul 29 12:55:17 +0000 2015,RT @evepaludan: #Kepler-452b creates excitement among space enthusiasts http://t.co/bV4x9yPQut,5,0
