YaniEdu,636447101950361600,Wed Aug 26 07:56:28 +0000 2015,2041,2118,18,0,RT @Alex_Corbitt: The Six Types of Writers ✏️✒️ (by @alexeirussell) #edchat #engchat #elachat #elearning #aussieED http://t.co/RAhy33aBts
YaniEdu,636446916604112896,Wed Aug 26 07:55:44 +0000 2015,2041,2118,18,0,RT @Alex_Corbitt: The Writing Pyramid 🔼 (by @rvcgoldeneagles) #edchat #engchat #elachat #elearning #aussieED http://t.co/ts18PWx94x
Vivelevin11,636445607763120128,Wed Aug 26 07:50:32 +0000 2015,372,512,17,0,"RT @Alex_Corbitt: Calvin &amp; Hobbes on the ""purpose"" of writing 😜 (by @calvinandhobbes) #edchat #engchat #elachat #elearning #aussieED http:/…"
Lynda083,636445367735746560,Wed Aug 26 07:49:34 +0000 2015,110,145,6,0,RT @ZeinaChalich: Looking for fresh ways to transform your teaching? Join #aussieED @ShellTerrell Sun 8:30pm AEST for inspo! #edchat http:/…
ToongabbieEast,636444030390263809,Wed Aug 26 07:44:16 +0000 2015,164,182,3,0,RT @MakerEDau: Top 10 Digital Storytelling Apps for Elementary Students | Tech Learning via @Awesomein3rd http://t.co/z0MHeIWkbD #makerEDau…
bucharesttutor,636443853583708161,Wed Aug 26 07:43:33 +0000 2015,3668,3185,1,2,@ZeinaChalich @MRsalakas @grahamandre I do tweet lots and I dont sleep much either  so would be honored to join u n @ShellTerrell #aussieED
sallyannw,636442510957502464,Wed Aug 26 07:38:13 +0000 2015,1729,495,1,0,RT @Team3132: The final round of JFLL training is open!  Apply before Sept 11. #omgrobots #aussieED #edtech https://t.co/7ns3EXAAZD http://…
TeachMissSutton,636439213110460417,Wed Aug 26 07:25:07 +0000 2015,4791,4216,0,0,PSA for #aussieED #gafesummit #edutweetoz #breakoutEDU  https://t.co/39y6ocf9mW
ZeinaChalich,636438768778481664,Wed Aug 26 07:23:21 +0000 2015,5314,3891,0,0,@bucharesttutor @MRsalakas according to @grahamandre you don't sleep  can you help Vijay make it to our chat time? ☺️ #aussieED
classdojoANZ,636438454029541376,Wed Aug 26 07:22:06 +0000 2015,450,478,7,0,RT @jenna_kleine: Join @SnowyKC + the @classdojoANZ team for #dojochat tmrw night!! Topic: Mindfulness + wellbeing #aussieED #edchatNZ http…
ChristinaCT,636437948951478272,Wed Aug 26 07:20:06 +0000 2015,131,160,2,0,RT @Hobson_k: Congrats to the @MSCWoolwich team at STARS for being the 'winning school'. Great work girls 😊🔬💊💉 #ceoAL #aussieED http://t.co…
ZeinaChalich,636437943352033280,Wed Aug 26 07:20:04 +0000 2015,5314,3891,2,0,RT @DiPrato: + Interested in transforming your teaching? Join @aussieEDchat with the always entertaining @ZeinaChalich #aussieED http://t.c…
drroberts,636437819100020736,Wed Aug 26 07:19:35 +0000 2015,224,382,1,0,RT @ClassDojo: 2 hours until #dojochatANZ! Topic this week: Mindfulness and wellbeing :) Join us! #edchatNZ #AussieED #vicpln #asiaED
ZeinaChalich,636437273760784384,Wed Aug 26 07:17:25 +0000 2015,5314,3891,6,1,Looking for fresh ways to transform your teaching? Join #aussieED @ShellTerrell Sun 8:30pm AEST for inspo! #edchat http://t.co/DoVFkkpkeC
ZeinaChalich,636435500887207936,Wed Aug 26 07:10:22 +0000 2015,5314,3891,2,0,RT @interface2learn: A radical alliance. #makerspace @ZeinaChalich @MelbSymphony @AndrewBaxter3 #aussieEd @Alex_Corbitt @thesongroom  https…
aj_cott,636434849486626816,Wed Aug 26 07:07:47 +0000 2015,129,222,5,0,RT @StFinbars: Introducing @Sphero to #stfmaker Ss creating moving targets &amp; trying to make it jump #makerEDau #aussieED #sphero http://t.c…
thomasboles,636433955814703104,Wed Aug 26 07:04:14 +0000 2015,102,74,33,0,RT @Alex_Corbitt: Real-World Writing Purposes ✏️📝 (by @KellyGToGo) #sunchat #edchat #engchat #elearning #ELAchat #AussieED #pblchat http://…
teachNSW,636433278992420864,Wed Aug 26 07:01:32 +0000 2015,6318,1504,2,3,We've hit the send button - JobFeed's out! Subscribe and view the jobs listing at http://t.co/9XFKXqdPC5  #teachnsw #aussieED #NSWEducation
ClassDojo,636432954168774656,Wed Aug 26 07:00:15 +0000 2015,45696,2058,1,3,2 hours until #dojochatANZ! Topic this week: Mindfulness and wellbeing :) Join us! #edchatNZ #AussieED #vicpln #asiaED
ActionAidTeach,636432908358578176,Wed Aug 26 07:00:04 +0000 2015,3584,2418,0,0,A globally thinking school needs lessons from around the world #ukedchat #AussieED #Teachers http://t.co/gvhsCr6i5d http://t.co/xkxoG2dK08
Sybasigns,636431669810102272,Wed Aug 26 06:55:09 +0000 2015,666,644,1,0,Study finds sports can improve #NAPLAN scores http://t.co/zjrr1ldBqr #HPE #aussieED
theworkpad,636431522656968704,Wed Aug 26 06:54:33 +0000 2015,840,527,1,1,Aussie Teachers don't need to create criteria sheets when there's Standards Elaborations! #aussieED https://t.co/I75pzaEG86
tammylani,636431236093743105,Wed Aug 26 06:53:25 +0000 2015,293,665,4,0,RT @LMNO11: Inspired by Paul Brock's letter in @VisibleLearning for Teachers. What I also wish for #mhillsed #aussieED http://t.co/hPRAy1ch…
brentpritchard1,636430117569363969,Wed Aug 26 06:48:58 +0000 2015,243,226,1,0,RT @roxanne_levett: Skyping with @brentpritchard1 yesterday = SENSATIONAL! http://t.co/nq8hbliuB5 #SkypeAroundOZ #aussieEd #globalclassroom…
jacquedms,636429981095063552,Wed Aug 26 06:48:26 +0000 2015,103,147,17,0,"RT @Alex_Corbitt: Calvin &amp; Hobbes on the ""purpose"" of writing 😜 (by @calvinandhobbes) #edchat #engchat #elachat #elearning #aussieED http:/…"
roxanne_levett,636429723518656516,Wed Aug 26 06:47:25 +0000 2015,481,746,1,0,Skyping with @brentpritchard1 yesterday = SENSATIONAL! http://t.co/nq8hbliuB5 #SkypeAroundOZ #aussieEd #globalclassroom #2ndchat #educhange
sciencebecca,636428990090231808,Wed Aug 26 06:44:30 +0000 2015,419,642,10,0,RT @IntelEDU: Australia inspires its under-represented students to find the power in #STEM: http://t.co/topeylJ0LA #aussieED http://t.co/qn…
Rossdub76,636426946197327872,Wed Aug 26 06:36:22 +0000 2015,23,43,1,0,RT @codo_nthparra: PopUp MakerSpace run by @Bibliothecaire3 this Sun 30/8 @ProGaloreAustra Parramatta. http://t.co/Z2sArlg0pI to register #…
dothinkeducate,636424621844094976,Wed Aug 26 06:27:08 +0000 2015,1995,1879,8,0,RT @includEDau: Be #includEDau talking Student MH and wellbeing! #aussieED #africaED #asiaed #educhat #globalclassroom #dojochatANZ http://…
243Rin,636423402929057792,Wed Aug 26 06:22:18 +0000 2015,743,1399,8,0,RT @includEDau: Be #includEDau talking Student MH and wellbeing! #aussieED #africaED #asiaed #educhat #globalclassroom #dojochatANZ http://…
ABedLeaders,636422926711963649,Wed Aug 26 06:20:24 +0000 2015,291,499,3,0,RT @uLeadSchools: Australia's principals are coming to #uLead16 - you can too!  Join us in Banff #principALL #aussieED #edutrip #edsg http:…
HostBrian,636422525812019200,Wed Aug 26 06:18:48 +0000 2015,2109,2000,0,0,How will we support our ongoing efforts? (Facilitation) What does progress look like? (Growth)  Focus on learning not teaching. #aussieED
HostBrian,636422482640023552,Wed Aug 26 06:18:38 +0000 2015,2109,2000,0,0,What are we striving for? (Purpose) What are the practices that will help us achieve this? (Tools) #aussieED
evab2001,636422168797159424,Wed Aug 26 06:17:23 +0000 2015,5913,3235,18,0,RT @Alex_Corbitt: The Writing Pyramid 🔼 (by @rvcgoldeneagles) #edchat #engchat #elachat #elearning #aussieED http://t.co/ts18PWx94x
LucyInnovation,636418569425809408,Wed Aug 26 06:03:05 +0000 2015,6343,2682,31,0,RT @ChrisSullivanNZ: A2: Great learning happens at the interface of teacher expectation and student aspiration.  #aussieED http://t.co/ogjf…
MartinezFellows,636418432213217280,Wed Aug 26 06:02:32 +0000 2015,1066,724,31,0,RT @ChrisSullivanNZ: A2: Great learning happens at the interface of teacher expectation and student aspiration.  #aussieED http://t.co/ogjf…
IanMAdair,636418058077081600,Wed Aug 26 06:01:03 +0000 2015,4151,1677,31,0,RT @ChrisSullivanNZ: A2: Great learning happens at the interface of teacher expectation and student aspiration.  #aussieED http://t.co/ogjf…
LauraSchmaltz,636416017598550016,Wed Aug 26 05:52:57 +0000 2015,1007,1189,17,0,"RT @Alex_Corbitt: Calvin &amp; Hobbes on the ""purpose"" of writing 😜 (by @calvinandhobbes) #edchat #engchat #elachat #elearning #aussieED http:/…"
Allison_Winston,636415689587232768,Wed Aug 26 05:51:39 +0000 2015,966,1992,39,0,RT @mrscnewton: Most learners won't watch videos that are longer than 4 minutes: https://t.co/q4t4IqB9rl #cpchat #edtech #aussieED http://t…
Allison_Winston,636415487052648448,Wed Aug 26 05:50:50 +0000 2015,966,1992,4,0,RT @TeachTechPlay: 1 hour to our Chromebook App show for #googleedu Register at http://t.co/w1aVBf7U8j #gafe #aussieed #vicpln #edchatnz ht…
ANMMedu,636414654005116929,Wed Aug 26 05:47:32 +0000 2015,72,96,6,0,RT @clcsimon: New blog post: My tips for hosting twitter chats &gt;&gt; http://t.co/1xP7iIwNzi #UKEdChat #AussieEd #Nt2T #asiaED #WhatIsSchool #e…
codo_nthparra,636414530612891648,Wed Aug 26 05:47:02 +0000 2015,23,42,1,0,PopUp MakerSpace run by @Bibliothecaire3 this Sun 30/8 @ProGaloreAustra Parramatta. http://t.co/Z2sArlg0pI to register #aussieED #makerEDau
MakerEDau,636414411566006272,Wed Aug 26 05:46:34 +0000 2015,596,846,3,2,Top 10 Digital Storytelling Apps for Elementary Students | Tech Learning via @Awesomein3rd http://t.co/z0MHeIWkbD #makerEDau #aussieED
HoskingJason,636411957403226112,Wed Aug 26 05:36:49 +0000 2015,308,514,0,0,#aussieED Focus on the LEARNING not the teaching.
bar_zie,636410934001598464,Wed Aug 26 05:32:45 +0000 2015,1619,2000,1,0,RT @HostBrian: Are we delivers of content or we meant to empower students to uncover the understanding? Do we have a hook to engage the lea…
HostBrian,636410303643676672,Wed Aug 26 05:30:14 +0000 2015,2109,2000,1,2,Are we delivers of content or we meant to empower students to uncover the understanding? Do we have a hook to engage the learning? #aussieED
DiPrato,636409625630261248,Wed Aug 26 05:27:33 +0000 2015,1345,1970,0,0,+ Thank you @CmunroOz  lovely to finally meet you too. It's all about believing in the inherent dignity of the other. #aussieED
MakerEDau,636409144803655680,Wed Aug 26 05:25:38 +0000 2015,596,846,4,0,RT @StFinbars: Unleashing @Sphero on playground right now! #stfmaker K-6 driving for fun! #aussieED #SYDtnl #makerEDau #sphero http://t.co/…
MakerEDau,636409136180105216,Wed Aug 26 05:25:36 +0000 2015,596,846,5,0,RT @StFinbars: Introducing @Sphero to #stfmaker Ss creating moving targets &amp; trying to make it jump #makerEDau #aussieED #sphero http://t.c…
ApplyTraining,636409129486061568,Wed Aug 26 05:25:35 +0000 2015,99,114,0,0,@miss___parker Hello and welcome to Twitter   Check out #aussieED
MakerEDau,636409128118652928,Wed Aug 26 05:25:34 +0000 2015,596,846,2,0,RT @StFinbars: #stfmaker composing music using #makeymakey #cardboard &amp; foil #makerEDau #SYDTnL 🎵🎶🎹 #aussieED #makerspace http://t.co/42SYY…
MakerEDau,636409096002891776,Wed Aug 26 05:25:27 +0000 2015,596,846,2,0,RT @ZeinaChalich: Quick example of how I Pop Up! #makerEDau XP anywhere! #stfmaker kids off to @ACU_education Friday #SYDTnL #aussieED http…
MakerEDau,636409079884214272,Wed Aug 26 05:25:23 +0000 2015,596,846,5,0,RT @ZeinaChalich: Free @Sphero activities available on @iBooks #sprk #apple #ibooks http://t.co/kOzlCHXLLS via @SpheroEdu #aussieED #makerE…
MakerEDau,636409020933271552,Wed Aug 26 05:25:09 +0000 2015,596,846,0,0,@1001011k @sallyannw we're always keen to share #makerEDau ideas/resources &amp; makes from our #aussieED classrooms &amp; teachers  join us!
proudliberal14,636408812061261824,Wed Aug 26 05:24:19 +0000 2015,1205,1786,17,0,"RT @Alex_Corbitt: Calvin &amp; Hobbes on the ""purpose"" of writing 😜 (by @calvinandhobbes) #edchat #engchat #elachat #elearning #aussieED http:/…"
MakerEDau,636408770952691712,Wed Aug 26 05:24:09 +0000 2015,596,846,6,0,RT @ZeinaChalich: Our @SpheroEdu @Sphero are on charge ready to be coded thanks to the good guys @MacintoshAddict #aussieED #makerEDau http…
MakerEDau,636408752636166144,Wed Aug 26 05:24:05 +0000 2015,596,846,1,0,RT @StFinbars: #stfmaker prototyping a Vivid Light Show of Australian Icons with#TLC @ACU_education TLC Ss #makerEDau #aussieED http://t.co…
MakerEDau,636408737259851776,Wed Aug 26 05:24:01 +0000 2015,596,846,2,0,RT @laurentolhurst1: Ss visualising parts of the text 'The legend of Lassester's reef'  @sheenacameron #aussieED #makerEDau #ceoAL http://t…
MakerEDau,636408718796550144,Wed Aug 26 05:23:57 +0000 2015,596,846,1,0,RT @laurentolhurst1: Perspective drawing #aussieED #ceoAL #makerEDau http://t.co/Q7ooRILGZJ
flipyrthinking,636408630451945472,Wed Aug 26 05:23:36 +0000 2015,1999,1750,0,0,Make it happen #aussieED #NPDL #edchat http://t.co/Sb1wqLlcat
StFinbars,636408335718182912,Wed Aug 26 05:22:25 +0000 2015,226,0,2,6,#stfmaker composing music using #makeymakey #cardboard &amp; foil #makerEDau #SYDTnL 🎵🎶🎹 #aussieED #makerspace http://t.co/42SYYnZe3j
CmunroOz,636408085683171328,Wed Aug 26 05:21:26 +0000 2015,2103,2092,0,2,Great to finally meet @DiPrato this afternoon. Doing inspiring work on professional learning culture in his school. #aussieED #vicpln
seni_bl,636407812269178881,Wed Aug 26 05:20:20 +0000 2015,1964,2138,1,0,RT @DebateGlobal: Global educators - professional learning just for you! http://t.co/8jU7DQT9Zt #globaled #edtechchat #AussieEd #NZschools …
amyburvall,636407691976400896,Wed Aug 26 05:19:52 +0000 2015,5463,3360,1,0,"RT @flipyrthinking: ""A great man is a sentence"" What's Yours? #edchat #aussieED http://t.co/VLiVRF7NKR"
DebateGlobal,636406968073220096,Wed Aug 26 05:16:59 +0000 2015,140,105,1,0,Global educators - professional learning just for you! http://t.co/8jU7DQT9Zt #globaled #edtechchat #AussieEd #NZschools #edchatnz #coetail
flipyrthinking,636406162594791424,Wed Aug 26 05:13:47 +0000 2015,1999,1750,1,2,"""A great man is a sentence"" What's Yours? #edchat #aussieED http://t.co/VLiVRF7NKR"
mrkempnz,636405276447342593,Wed Aug 26 05:10:16 +0000 2015,14733,10000,1,0,RT @yeates_mark: #aussieED Does anyone know of a App building software for mobile phones? iPhone? http://t.co/dm70eEeVtz
yeates_mark,636405202589892609,Wed Aug 26 05:09:58 +0000 2015,1572,1984,1,0,#aussieED Does anyone know of a App building software for mobile phones? iPhone? http://t.co/dm70eEeVtz
mgc_cs,636404750200672257,Wed Aug 26 05:08:10 +0000 2015,7,8,5,0,RT @StFinbars: Introducing @Sphero to #stfmaker Ss creating moving targets &amp; trying to make it jump #makerEDau #aussieED #sphero http://t.c…
AnthonyKeen,636404750167109632,Wed Aug 26 05:08:10 +0000 2015,92,405,5,0,RT @StFinbars: Introducing @Sphero to #stfmaker Ss creating moving targets &amp; trying to make it jump #makerEDau #aussieED #sphero http://t.c…
uLeadSchools,636403453334388740,Wed Aug 26 05:03:01 +0000 2015,871,1678,3,0,Australia's principals are coming to #uLead16 - you can too!  Join us in Banff #principALL #aussieED #edutrip #edsg http://t.co/SCxQlhS6X2
SJBetteridge,636402236885729281,Wed Aug 26 04:58:11 +0000 2015,1479,2001,0,1,The Educator's Guide to Social Media | #edtech #aussieED #whatisschool @scoopit http://t.co/d5sdvSm924
TRB_SA,636400299503017984,Wed Aug 26 04:50:29 +0000 2015,421,851,0,0,Is it all about trust? #edutweetoz #aussieed https://t.co/Rxntf838dn
EdTechExposed,636397447112167424,Wed Aug 26 04:39:09 +0000 2015,4929,1840,1,0,RT @omgrobots_rt: RT Team3132: The final round of JFLL training is open!  Apply before Sept 11. #omgrobots #aussieED #edtech … http://t.co/…
srhulsman,636396278910464000,Wed Aug 26 04:34:31 +0000 2015,1341,1358,31,0,RT @ChrisSullivanNZ: A2: Great learning happens at the interface of teacher expectation and student aspiration.  #aussieED http://t.co/ogjf…
Hobson_k,636394581433565184,Wed Aug 26 04:27:46 +0000 2015,2100,1575,2,5,Congrats to the @MSCWoolwich team at STARS for being the 'winning school'. Great work girls 😊🔬💊💉 #ceoAL #aussieED http://t.co/0BoEdqfj16
jennifer_burdis,636392364207046656,Wed Aug 26 04:18:57 +0000 2015,2901,2905,31,0,RT @ChrisSullivanNZ: A2: Great learning happens at the interface of teacher expectation and student aspiration.  #aussieED http://t.co/ogjf…
dothinkeducate,636389725159297024,Wed Aug 26 04:08:28 +0000 2015,1995,1879,0,0,Love the creativity of these students - find a cool place to read! #aussieED Beyond impressed with them! http://t.co/VO3ru1dyMF
gabrielletozer,636387777655902208,Wed Aug 26 04:00:44 +0000 2015,2429,1319,0,0,Wondering what this #InkyAwards biz is all about? Check it out. http://t.co/zRYuV4twg1 #loveozya #aussieed #yalit
omgrobots_rt,636387525964234752,Wed Aug 26 03:59:44 +0000 2015,477,0,1,2,RT Team3132: The final round of JFLL training is open!  Apply before Sept 11. #omgrobots #aussieED #edtech … http://t.co/M3OZuz9vAa
nobleshah,636387275211800576,Wed Aug 26 03:58:44 +0000 2015,583,1378,0,0,#Education http://t.co/L86UPPxTXA RT @ecsaibel: #GSPD aims 2 bring joy to 100K+ kiddos in 2016! #ukedchat #aussieED… http://t.co/cIo0tnAaWW
nobleshah,636387274880589824,Wed Aug 26 03:58:44 +0000 2015,583,1378,0,0,RT @ecsaibel: #GSPD aims 2 bring joy to 100K+ kiddos in 2016! #ukedchat #aussieED #bcedchat #txeduchat... http://t.co/0S21Px5Hqn
DrValeriePitts,636386961654067200,Wed Aug 26 03:57:29 +0000 2015,397,289,3,0,RT @ecsaibel: #GSPD aims 2 bring joy to 100K+ kiddos in 2016! #ukedchat #aussieED #bcedchat #txeduchat #globalclassroom #education https://…
AZHSPRIN,636385106047832064,Wed Aug 26 03:50:07 +0000 2015,1227,1078,23,0,RT @RosaIsiah: Take a risk. Embrace failure. Failure = growth. #leadupcahat #IAedchat #aussieEd #atplc #edchat #GrowthMindset http://t.co/T…
AZHSPRIN,636385048191627265,Wed Aug 26 03:49:53 +0000 2015,1227,1078,21,0,RT @sarahtirtilas: Develop your intelligence with a growth mind set - equally important for Ts &amp; Ss #growthmindset #aussieED #edchat http:/…
FirstAustralia,636384529255542784,Wed Aug 26 03:47:49 +0000 2015,638,1994,0,4,The final round of JFLL training applications is open!  Apply before Sept 11. #omgrobots #aussieED #edtech... http://t.co/PvR5V50Xvn
Team3132,636384028392755200,Wed Aug 26 03:45:50 +0000 2015,884,722,1,4,The final round of JFLL training is open!  Apply before Sept 11. #omgrobots #aussieED #edtech https://t.co/7ns3EXAAZD http://t.co/FEw9G1nIqa
CatieRamsey,636383153280675840,Wed Aug 26 03:42:21 +0000 2015,455,692,23,0,RT @RosaIsiah: Take a risk. Embrace failure. Failure = growth. #leadupcahat #IAedchat #aussieEd #atplc #edchat #GrowthMindset http://t.co/T…
CatieRamsey,636383070271209472,Wed Aug 26 03:42:02 +0000 2015,455,692,21,0,RT @sarahtirtilas: Develop your intelligence with a growth mind set - equally important for Ts &amp; Ss #growthmindset #aussieED #edchat http:/…
MUSICALrobotTV,636378062041411584,Wed Aug 26 03:22:07 +0000 2015,279,1884,1,0,RT @allisoncarlhall: What is the purpose of school? An interesting discussion. http://t.co/Zo22cM2JTO #edchat #ukedchat #aussieed
sfrati,636376565312413697,Wed Aug 26 03:16:11 +0000 2015,26,72,1,0,RT @sallyannw: Want to give a head start to Aussie students? Here's a great platform to support needs directly http://t.co/CGzcXOCj65 #star…
ClassDojo,636375943846608896,Wed Aug 26 03:13:42 +0000 2015,45696,2058,0,5,Getting excited for #dojochatANZ tonight!! Join us at 7pm AEST/9pm NZDT! #AussieED #edchatNZ  https://t.co/S2qn4Qn9kY
ICTEvangelist,636371463013015552,Wed Aug 26 02:55:54 +0000 2015,28981,1931,2,4,How can teachers get the best out of edtech? #BettChat http://t.co/AhkMt6HF9w #ukedchat  #aussieED
TeachForAU,636371314408849408,Wed Aug 26 02:55:19 +0000 2015,3285,791,0,0,Metacognition: nurturing self-awareness in the classroom - http://t.co/HuJY7UFDHw #aussieed #edchat
mischelmiller,636370094449229825,Wed Aug 26 02:50:28 +0000 2015,219,236,18,0,RT @Alex_Corbitt: The Writing Pyramid 🔼 (by @rvcgoldeneagles) #edchat #engchat #elachat #elearning #aussieED http://t.co/ts18PWx94x
jaceranieri,636368568838307840,Wed Aug 26 02:44:24 +0000 2015,45,71,4,0,RT @StFinbars: Unleashing @Sphero on playground right now! #stfmaker K-6 driving for fun! #aussieED #SYDtnl #makerEDau #sphero http://t.co/…
E_Sheninger,636364986139475968,Wed Aug 26 02:30:10 +0000 2015,89281,705,0,3,Cast your vote - Future of EdTech: Consolidation or Fragmentation http://t.co/oibVYSeA5t #sxswedu #aussieED #edchat
ZeinaChalich,636362234180927488,Wed Aug 26 02:19:14 +0000 2015,5314,3891,4,0,RT @StFinbars: Unleashing @Sphero on playground right now! #stfmaker K-6 driving for fun! #aussieED #SYDtnl #makerEDau #sphero http://t.co/…
LrningInstigatr,636362123828953088,Wed Aug 26 02:18:48 +0000 2015,1091,2001,4,0,RT @virtuallykaren: New post: Transforming learners' experiences http://t.co/DaT6K5o11H #edchat #aussieED #edchatnz #corebreakfast
Kathy_Vergara2,636361937664634881,Wed Aug 26 02:18:03 +0000 2015,147,266,7,0,RT @RosaIsiah: This is my plan. Daily.  Lead with Passion.  Purpose.  Gratitude.  #Leadership #WeLeadEd #leadupchat #AussieEd #OAGT http://…
TreenaSchardt,636360301374480384,Wed Aug 26 02:11:33 +0000 2015,372,4,1,0,RT @ukedchat: Nominations are open for your fav educators to follow on Twitter http://t.co/u34vWFCw5X #ukedchat http://t.co/F1cqR4avR4 #edc…
myEdApp,636360190036705281,Wed Aug 26 02:11:06 +0000 2015,305,165,0,0,Nearly 50% of new teachers leave the profession  is mentorship the solution? #edchat #aussieEd http://t.co/Glo87yp12D http://t.co/C8iCp2vYV3
mrsjthiessen,636359612292182016,Wed Aug 26 02:08:49 +0000 2015,13,15,18,0,RT @Alex_Corbitt: The Writing Pyramid 🔼 (by @rvcgoldeneagles) #edchat #engchat #elachat #elearning #aussieED http://t.co/ts18PWx94x
ukedchat,636358773725102080,Wed Aug 26 02:05:29 +0000 2015,39357,18,1,4,Nominations are open for your fav educators to follow on Twitter http://t.co/u34vWFCw5X #ukedchat http://t.co/F1cqR4avR4 #edchat #aussieED
ewanmcintosh,636358606271590401,Wed Aug 26 02:04:49 +0000 2015,23410,3588,0,1,Saint Anthony of Padua Primary School - ideal name of a school where problem-finding is core (the patron saint of finding things) #aussieed
PanaAsavavatana,636357378225500161,Wed Aug 26 01:59:56 +0000 2015,1163,893,0,0,Still looking for classes for Traveling Teddy  don't miss out! http://t.co/aOfbAO05nF #pypchat #aussieED #AsiaEd https://t.co/H4J4XRc3yE
AnnabelAstbury,636357300299558912,Wed Aug 26 01:59:37 +0000 2015,2536,2331,2,0,RT @loukaparry: Early career educators are resigning from their jobs at an alarming rate  via @EducationHQ_AU @rebvukovic http://t.co/iC42A…
EducationHQ_AU,636357199640424448,Wed Aug 26 01:59:13 +0000 2015,9285,1673,2,0,RT @loukaparry: Early career educators are resigning from their jobs at an alarming rate  via @EducationHQ_AU @rebvukovic http://t.co/iC42A…
sallyannw,636353797334409216,Wed Aug 26 01:45:42 +0000 2015,1729,495,1,2,Want to give a head start to Aussie students? Here's a great platform to support needs directly http://t.co/CGzcXOCj65 #startupAUS #aussieED
SJBetteridge,636352126923448321,Wed Aug 26 01:39:04 +0000 2015,1479,2001,0,1,How Technology Can Increase Rigor In The Classroom | #edtech #whatisschool #aussieED @scoopit http://t.co/z93EqSXebr
curiosityclub2,636351976058540033,Wed Aug 26 01:38:28 +0000 2015,171,396,18,0,RT @Alex_Corbitt: The Writing Pyramid 🔼 (by @rvcgoldeneagles) #edchat #engchat #elachat #elearning #aussieED http://t.co/ts18PWx94x
IWBNet,636351660600590336,Wed Aug 26 01:37:13 +0000 2015,1551,1891,1,0,RT @willrich45: Thanks #digital15 for a fun day of learning. Best of luck in your work to move schools forward. Looking forward to my next …
MittAubs,636351214070964225,Wed Aug 26 01:35:26 +0000 2015,2674,2343,18,0,RT @Alex_Corbitt: The Writing Pyramid 🔼 (by @rvcgoldeneagles) #edchat #engchat #elachat #elearning #aussieED http://t.co/ts18PWx94x
JustinBokor,636350288727834624,Wed Aug 26 01:31:46 +0000 2015,427,458,0,0,#Rich #teacher - 2 words you don't expect to see together. Here's why. http://t.co/zrGZaMrZ88 #edchat #satchat #aussieED #schools #classroom
RemaLoudon,636349852520181760,Wed Aug 26 01:30:02 +0000 2015,43,161,18,0,RT @Alex_Corbitt: The Writing Pyramid 🔼 (by @rvcgoldeneagles) #edchat #engchat #elachat #elearning #aussieED http://t.co/ts18PWx94x
AdairLois,636349319650635776,Wed Aug 26 01:27:55 +0000 2015,390,410,2,0,RT @trevorabryan: Day5 #4ocf Starting the School Year Right http://t.co/ADxtuELCg3 #aussieED #ruos #tcrwp #g2great  #k12artchat #katyic htt…
SJBetteridge,636348996315938817,Wed Aug 26 01:26:38 +0000 2015,1479,2001,0,1,When Educators Make Space For Play and Passion  Students Develop Purpose | #whatisschool #aussieED @scoopit http://t.co/0Pg920EUbQ
robertwind,636348746104705024,Wed Aug 26 01:25:38 +0000 2015,208,607,17,0,"RT @Alex_Corbitt: Calvin &amp; Hobbes on the ""purpose"" of writing 😜 (by @calvinandhobbes) #edchat #engchat #elachat #elearning #aussieED http:/…"
StFinbars,636348583097139200,Wed Aug 26 01:24:59 +0000 2015,226,0,5,4,Introducing @Sphero to #stfmaker Ss creating moving targets &amp; trying to make it jump #makerEDau #aussieED #sphero http://t.co/dC68I9Pu6K
trevorabryan,636347184355639297,Wed Aug 26 01:19:26 +0000 2015,845,604,2,1,Day5 #4ocf Starting the School Year Right http://t.co/ADxtuELCg3 #aussieED #ruos #tcrwp #g2great  #k12artchat #katyic http://t.co/lF3zsZWzPn
VivoMilesAU,636346474763194368,Wed Aug 26 01:16:36 +0000 2015,337,1278,0,0,Welcome to Rutherford Technology College  Beaudesert SS and Bloomsbury SS.  We are pleased to be working with you #edutweetoz #aussieED
ApplyTraining,636346300976381952,Wed Aug 26 01:15:55 +0000 2015,99,114,0,0,Mrs Jump from Kindergarten Teacher to Millionaire through #Teachers pay Teachers. http://t.co/yupewIIIdY   #education #aussieED #edchat
StFinbars,636345733864550400,Wed Aug 26 01:13:40 +0000 2015,226,0,4,3,Unleashing @Sphero on playground right now! #stfmaker K-6 driving for fun! #aussieED #SYDtnl #makerEDau #sphero http://t.co/ACCP17yaP2
texthelp,636344894466957312,Wed Aug 26 01:10:20 +0000 2015,2137,1897,0,0,Come along to our stand (31) at the Learning Difference Convention and find out how our tools support #Literacy #learning. #AussieEd
ProfessorMedley,636343835161964545,Wed Aug 26 01:06:07 +0000 2015,767,2000,7,0,RT @RosaIsiah: This is my plan. Daily.  Lead with Passion.  Purpose.  Gratitude.  #Leadership #WeLeadEd #leadupchat #AussieEd #OAGT http://…
readingprof,636343817218605056,Wed Aug 26 01:06:03 +0000 2015,43,108,12,0,RT @willrich45: Thinking a lot about what I believe about how kids learn. Wondering how often teachers are asked to articulate that. #edcha…
PrincipalMrsDG,636343420936544256,Wed Aug 26 01:04:28 +0000 2015,649,1933,1,0,RT @DearTeacherLT: Need a #teachinghack? The Surefire Way to Make Any Day Better http://t.co/FwY7VxitTy  #SCed #AussieED #edbeat #edchat ht…
