Source (A)	Source (B)	Source (C)	Analytic	Clout	Authentic	Tone	WPS	Sixltr	posemo	negemo	anx	anger	sad	insight	cause	discrep	tentat	certain	differ	see	hear	feel	affiliation	achieve	power	reward	risk	swear	netspeak	assent	nonflu	filler	QMark	Exclam
Observations blog: Daily cosmobite: Mars at opposition - Every two years or so  the Earth catches up with slower-m... http://t.co/Q9vaMYDrBu	LER	has_no_media	96.08	33.83	91.31	25.77	12.00	20.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	4.17	4.17	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00
Observations blog: 2014-05-23 Sydney Writers’ Festival: Stories  stargazing  art and wine with author Michael ... http://t.co/hxPYtHgr0W	HER	has_no_media	92.84	68.29	1.00	95.81	10.50	33.33	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: Jupiter and the Moon - Did you see a bright object near the Moon last night? T... http://t.co/Bbne4TPbfG	LER	has_no_media	95.99	78.82	20.24	91.14	8.33	16.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	4.00	0.00
Fabulous Solar viewing today   sunspots  filaments and prominences! http://t.co/uvheqDocGu	HER	has_photo	82.00	50.00	1.40	99.00	6.50	46.15	7.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	7.69
Observations blog: Daily cosmobite: clocks go back - People in the south-eastern states can catch an extra hour of... http://t.co/Vg089IgnVm	LER	has_no_media	98.02	66.17	99.00	25.77	12.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: stars in the north - If we face north in the early evening we see Spica low to... http://t.co/SyxrMQg6Fe	HER	has_no_media	97.77	87.57	94.81	1.00	13.00	15.38	0.00	3.85	0.00	0.00	3.85	0.00	0.00	3.85	3.85	0.00	3.85	3.85	0.00	0.00	7.69	0.00	3.85	0.00	0.00	0.00	3.85	0.00	0.00	0.00	0.00	0.00
Plenty of astronomers @sydneyobs for the @AAOastro AusGO workshop tonight! Hope @astropixie @cosmicpudding report Moon/planet/stargazing.	HER	has_no_media	99.00	50.00	1.00	98.87	8.50	47.06	5.88	0.00	0.00	0.00	0.00	0.00	0.00	5.88	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88
Daily cosmobite: Constellation Aquila  the Eagle http://t.co/LWlqz1Oti0	LER	has_no_media	98.22	50.00	2.40	25.77	11.00	27.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	0.00	0.00
@starstryder and @SkepticZone doing a selfie whilst @sydneyobs is solar viewing today! We podcast too - hear Oct '14 http://t.co/qrDzEPbp9r	HER	has_no_media	46.46	90.38	9.25	25.77	11.50	26.09	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	4.35	0.00	0.00	8.70	4.35	0.00	4.35	0.00	0.00	0.00	0.00	0.00	8.70	0.00	0.00	0.00	0.00	4.35
@SteveAstorga no but waiting to hear from astronomer at large @beyond_beneath	HER	has_no_media	99.00	20.24	99.00	25.77	12.00	33.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	8.33	0.00	0.00	0.00	8.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Major outreach at Millers Point fair today near @therocks solar viewing meets archaeology and history. http://t.co/V2dsyrqunh	HER	has_photo	96.54	69.14	74.76	96.76	10.00	35.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00
The Zooniverse is expanding . If you haven't dabbled in real citizen science there are many opportunities here! https://t.co/XgqE29Aqdq	HER	has_no_media	31.44	50.00	11.00	94.75	7.33	31.82	4.55	0.00	0.00	0.00	0.00	0.00	0.00	4.55	4.55	0.00	9.09	0.00	0.00	0.00	0.00	4.55	0.00	4.55	0.00	0.00	4.55	0.00	0.00	0.00	0.00	4.55
Wedding camera drone on Observatory Hill http://t.co/e98SIkWTJ9	HER	has_photo	98.22	81.84	2.40	25.77	11.00	27.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	0.00	0.00
@ProfAstroSarah yes - an area for discussion at NACAA. I'll try to get stats.	LER	has_no_media	99.00	50.00	63.54	25.77	6.50	15.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	7.69	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00
Hello sunshine - nice view for this morning's school group. http://t.co/ZYYigyecMU	HER	has_photo	92.84	92.33	1.06	99.00	7.00	21.43	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.29	0.00	0.00	14.29	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00
Soft landing capsules don't look too soft when @Cmdr_Hadfield shows them landing in Kazakstan @phmuseum http://t.co/aqTQ6SRbXA	HER	has_photo	40.66	50.00	2.82	25.77	21.00	33.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.52	0.00	9.52	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00
@curious_cookie @TrollKingofChat you were right about Friday. The Sea Captain was jet lagged and missed the drop! Glad someone noticed!	LER	has_no_media	67.14	92.33	68.01	25.77	7.00	23.81	4.76	4.76	0.00	0.00	4.76	9.52	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.52
Observations blog: Daily cosmobite: it is not rude to point - The two bright stars marking the location of the Sou... http://t.co/hzsLIckO4N	HER	has_no_media	97.89	21.18	20.24	25.77	12.50	20.00	4.00	4.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: a pair of stars - Spica  the brightest star in the constellation of Virgo th... http://t.co/MutZ1MMyHP	LER	has_no_media	99.00	50.00	2.02	25.77	11.50	21.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: the maiden with a palm branch http://t.co/JF9qsp06gY	LER	has_no_media	99.00	74.76	1.00	25.77	15.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.67	0.00	0.00	0.00	0.00	0.00
Talking about record rainfall 6 August 1986 with Bureau of Met and @ABCscience http://t.co/qWQwcObLGY	LER	has_photo	96.85	86.68	1.00	25.77	18.00	22.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	0.00	0.00	0.00
Observations blog: Harry finds that sunspot group AR12130 is only a quasi-return of a previous group http://t.co/7SbHamKJdl	LER	has_no_media	92.84	81.84	11.00	25.77	22.00	22.73	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: Mars moon anniversary - On this day in 1877 American astronomer Asaph Hall dis... http://t.co/xKXsaJp5wY	LER	has_no_media	96.29	50.00	85.21	25.77	11.00	27.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	0.00	0.00
Supermoon the 'second' in the trifecta and likely the biggest and brightest. September 9th is last #supermoon2014” http://t.co/FDE2gVHgxw	HER	has_photo	96.18	50.00	27.39	25.77	11.50	30.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	4.35	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00
@astroduff yes you are right!	LER	has_no_media	8.19	99.00	43.37	25.77	5.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	20.00
Tonight's not very Supermoon! The last Supermoon in this year's trifecta is very much third place http://t.co/YJHf9dhgO7	HER	has_no_media	67.14	17.04	68.01	25.77	10.50	23.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	4.76
Observations blog: Daily cosmobite: perigee Moon - The Moon is full tomorrow morning and it will appear larger tha... http://t.co/acMEXR6mVF	LER	has_no_media	70.30	50.00	54.89	25.77	11.50	26.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	4.35	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	8.70	0.00	0.00	0.00	0.00	0.00
Our intern Vincent from Ecole Polytechnique talks about double stars - objects with an interesting observing history http://t.co/gdq0JPY7Z3	LER	has_no_media	98.33	92.33	1.00	95.81	21.00	33.33	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	4.76	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: anniversary another famous Australian astronomer http://t.co/5fNBXHbEpi	LER	has_no_media	83.00	50.00	13.15	25.77	14.00	50.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: anniversary of famous Australian astronomer http://t.co/Obv7jS7KYZ	HER	has_no_media	97.54	50.00	13.15	25.77	14.00	42.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: Rosetta to arrive at comet http://t.co/Bu9j2iyrop	HER	has_no_media	99.00	50.00	52.86	25.77	14.00	28.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00
Observations blog: Saturn emerges from behind Moon 4 August 2014 http://t.co/TXk3XCqkuV	HER	has_no_media	99.00	50.00	10.08	25.77	15.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.67	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: small telescopes - If you are buying a small telescope for yourself  or as a p... http://t.co/pXrSXVGvhz	LER	has_no_media	80.75	79.76	23.51	25.77	12.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	8.33	0.00	8.33	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00
Beautiful image of Moon as we wait for Saturn to re-appear taken by Andrew and Geoff- Sydney Observatory http://t.co/MGjf4m7tpY via @youtube	HER	has_video	98.86	77.92	1.40	89.84	26.00	15.38	3.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.85	0.00	0.00	11.54	0.00	0.00	3.85	0.00	0.00	3.85	0.00	0.00	3.85	0.00	0.00	0.00	0.00	0.00
Latest on Saturn still visible through binoculars with my iPad via @Star Walk http://t.co/YAGSaOHhtB http://t.co/PfWeqAfWHS	HER	has_photo	98.12	33.19	80.16	25.77	23.00	21.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.70	0.00	0.00	0.00	0.00	0.00
@sydskywatch @BreakingSydneyN looking good for occultation of Saturn. Saturn moving close to Moon. Use binoculars or http://t.co/dpIYFWzXc3	LER	has_no_media	98.33	31.71	13.15	95.81	7.00	28.57	4.76	0.00	0.00	0.00	0.00	0.00	4.76	0.00	4.76	0.00	4.76	4.76	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00
Live Stream of Moon Hiding Saturn  Aug 4 2014 starting at 8:45pm http://t.co/uXtaVq8aMY	HER	has_no_media	98.75	50.00	4.97	25.77	18.00	11.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.56	0.00	5.56	0.00	0.00	0.00	0.00	0.00
@Lifs_Nuanen check night tours online booking. Probably a bit late now. Don't despair just go outside!	HER	has_no_media	58.07	27.83	91.95	1.00	5.67	23.53	0.00	5.88	0.00	0.00	5.88	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88
@Lifs_Nuanen it's working but live stream is not until 8:45pm. http://t.co/uXtaVq8aMY go outside no  Saturn just visible next to Moon.	HER	has_no_media	53.63	6.21	63.54	25.77	13.00	15.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	3.85	0.00	0.00	0.00	3.85	0.00	0.00	0.00	0.00	3.85	0.00	0.00	0.00	0.00	0.00
@beyond_beneath @702sydney @ABCstarstuff  Moon occultating Saturn from 8:45pm a great binocular event! Or online http://t.co/EaM1pHC6CE	LER	has_no_media	98.33	31.71	37.24	95.81	10.50	28.57	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	4.76	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	4.76	0.00	0.00	0.00	0.00	4.76
Getting ready for tonight's occultation At 8:45pm my iPad via @StarWalk app http://t.co/wPsP8FVp0g http://t.co/8saG2vcCAu	HER	has_photo	98.02	33.83	23.51	92.40	24.00	20.83	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	12.50	0.00	0.00	0.00	0.00	0.00
Outside now with binoculars seeing Moon and Saturn getting ready for live Stream of Moon Hiding Saturn  Aug 4 2014 http://t.co/uXtaVq8aMY	HER	has_no_media	97.89	50.00	1.59	91.14	25.00	16.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	4.00	4.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00
Observations blog: Live Stream of Moon Hiding Saturn  Aug 4 2014 http://t.co/6NbFHpcSgr	HER	has_no_media	97.17	50.00	1.00	25.77	16.00	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	6.25	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: the Moon covers Saturn - Tonight the last quarter Moon will cover or occult th... http://t.co/YK2VDL3h0h	HER	has_no_media	92.84	33.19	27.39	25.77	11.50	21.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	4.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: Mars and the Moon - The red planet Mars can be seen each evening after dusk ... http://t.co/JMJ6Fg2uCM	HER	has_no_media	92.84	50.00	7.84	25.77	12.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: great month for sky watchers http://t.co/5nlIEUpP26	LER	has_no_media	97.34	50.00	43.37	99.00	15.00	26.67	6.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.67	0.00	0.00	6.67	0.00	0.00	0.00	0.00	0.00
@ZeinaChalich What a great group of students- thanks for your tweet and visiting today.	HER	has_no_media	92.84	99.00	13.15	99.00	14.00	21.43	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.29	0.00	7.14	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Mystery of lemon-shaped Moon solved and tonight Moon is smiling. http://t.co/co5ypXceLL	LER	has_no_media	84.57	50.00	35.37	99.00	8.00	25.00	6.25	0.00	0.00	0.00	0.00	6.25	6.25	0.00	6.25	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: Sydney Observatory astronomer’s anniversary http://t.co/mO2mlo2h16	LER	has_no_media	92.84	50.00	17.46	25.77	13.00	46.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	0.00
It's 1pm AEST timeball drop is on schedule! http://t.co/IlT0AJvmn3	HER	has_photo	64.27	50.00	94.81	25.77	6.50	23.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	7.69
Observations blog: Daily cosmobite: stars in the north - Looking north in the early evening we see Spica  the br... http://t.co/OHqsRyD6WK	LER	has_no_media	99.00	79.76	91.31	25.77	12.00	20.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00
Observations blog: Revisiting Apollo 8 and the famous Earthrise image at a Chicago museum http://t.co/OFl1qfrogp	LER	has_no_media	98.60	50.00	1.00	25.77	19.00	26.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00
Dinosaurs' extinction 'bad luck' http://t.co/ydUwtJUzqR	HER	has_no_media	92.84	50.00	1.00	25.77	9.00	33.33	11.11	11.11	0.00	0.00	0.00	0.00	0.00	0.00	11.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.11	11.11	0.00	11.11	0.00	0.00	0.00	0.00	0.00
Observations blog: 2014-08-4 Occultation of Saturn Night tour http://t.co/XhcLr6Fgub	LER	has_no_media	97.34	50.00	1.00	25.77	15.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.67	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: watch for the crescent Moon http://t.co/1KmoF88s8M	HER	has_no_media	99.00	50.00	1.00	25.77	16.00	18.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00
Why is the universe so smooth? @ImpeyChris http://t.co/ygOptKLEDv	LER	has_photo	37.39	50.00	1.79	25.77	6.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00	8.33	0.00
@ImpeyChris teaches cosmology to Buddhist Monks in the Himalayas. http://t.co/DwStH4DmzZ	LER	has_photo	99.00	50.00	1.06	25.77	7.00	42.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00
Fred Watson @AAOastro introducing @ImpeyChris tonight at Sydney Observatory with David Malin and other esteemed folks http://t.co/kr0UnxEBNU	HER	has_photo	92.84	50.00	13.15	25.77	21.00	33.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00
Dreams of other Worlds talk @ImpeyChris about to start! http://t.co/jcQ4xzBDMK	LER	has_photo	97.54	50.00	13.15	25.77	7.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	7.14
In one hour Chris Impey is presenting his Dreams of Other Worlds. http://t.co/G4AbdcUa7Z . He has interesting ideas: http://t.co/xQLjTYlJBh	HER	has_video	73.90	64.99	1.40	89.84	8.67	15.38	3.85	0.00	0.00	0.00	0.00	3.85	0.00	0.00	0.00	0.00	3.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: lunar flight anniversary http://t.co/di4vKYqEaE	HER	has_no_media	92.84	50.00	74.76	25.77	12.00	33.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00	0.00	0.00
Looking forward to the next occultation of Saturn on 4th August. Saturn occulted by Moon on 14 MAY2014: http://t.co/uGdA64Ytpa via @YouTube	HER	has_video	99.00	50.00	69.14	25.77	12.50	28.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: stars in the south - Facing south in the early evening we see the reddish star... http://t.co/YM2YN5uIa3	HER	has_no_media	99.00	79.76	91.31	25.77	12.00	20.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00
Observations blog: August 2014 night sky guide podcast  transcript and sky chart http://t.co/D8BA9G3Nmw	LER	has_no_media	85.18	50.00	66.34	25.77	17.00	23.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.76	0.00	0.00	0.00	0.00	0.00
Great to hear the 'one planet' message from the 3 astronauts on the ISS at the Commonwealth Games! Scotland shines! #CommonwealthGames	HER	has_no_media	99.00	92.33	2.82	95.81	7.00	23.81	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	9.52	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.52
Observations blog: Daily cosmobite: Venus and the Moon - Early risers can see Venus each morning before dawn low i... http://t.co/CObSGMzloW	HER	has_no_media	87.83	33.83	91.31	1.00	12.00	16.67	0.00	4.17	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00
3D view of the planetary system Kepler-421 (via @ExoplanetApp) with recently discovered planet 421b. http://t.co/qeVg81a5AU	HER	has_photo	99.00	50.00	15.86	25.77	10.00	25.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00
2013-07-26 Dreams of Other Worlds: a cosmological pizza night with Chris Impey http://t.co/G4AbdcUa7Z	HER	has_no_media	98.60	29.92	4.05	25.77	19.00	10.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00
Observations blog: Destination Solar System at the Adler Planetarium in Chicago http://t.co/d3ExK42QDi	HER	has_no_media	99.00	50.00	7.84	25.77	16.00	31.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: Centaurus A - The southern galaxy Centaurus A is relatively nearby at a distan... http://t.co/78M1paWb37	LER	has_no_media	99.00	50.00	23.51	25.77	12.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00
Dreamtime astronomy tour about to start at 5:15pm  walking welcome!	HER	has_no_media	99.00	81.84	85.21	99.00	11.00	36.36	9.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09
Observations blog: Harry watches the gentle giant sunspot AR12109 http://t.co/SLSo7J76E9	LER	has_no_media	97.54	50.00	1.06	99.00	14.00	35.71	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: Neptune rings anniversary http://t.co/DXNzvqawut	LER	has_no_media	92.84	50.00	23.51	25.77	12.00	41.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00	0.00	0.00
